rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
151,"spotify:track:0nrh0zcIM5k1acOab9fzBe","Julianno Sosa","RICO POBRE","Sosa Mafia Records",151,-1,1,"262439"
152,"spotify:track:655JkvIwu2rDCaD1hPf04g","Sebastian Yatra, Myke Towers","Pareja Del Año","UMLE - Latino",2,138,71,"262142"
153,"spotify:track:4R8BJggjosTswLxtkw8V7P","JHAYCO, J Balvin, Bad Bunny","No Me Conoce - Remix","N&E Entertainment LLC",2,141,169,"260706"
154,"spotify:track:5x17YrAwajDUCqB8zT9ElY","Tiago PZK, Myke Towers","Traductor","WEA Latina",107,135,6,"260458"
155,"spotify:track:12aUF72LN9UNtaqxH1ydLZ","Julianno Sosa, Guelo Star","TRANQUILA","Sosa Mafia Records",155,-1,1,"260303"
156,"spotify:track:3XjN0mvFkQp1FMVM9Ro5hm","Daddy Yankee","RUMBATÓN","Republic Records",9,136,22,"257811"
157,"spotify:track:7kYbxvrGXv8cmKjkqgqhrw","TINI","La Triple T","Sony Music Latin",93,147,16,"256560"
158,"spotify:track:3MBNAfBXIq9fI2Sez8EcNX","Duki, De La Ghetto, Quevedo","Si Quieren Frontear","DALE PLAY Records / SSJ Records",46,151,21,"255942"
159,"spotify:track:48D3hmwzP6UiJa4jj6tR8y","El Jordan 23, Cris Mj","Ta' Soltera","Rimas Entertainment México S.A. de C.V",69,143,37,"255601"
160,"spotify:track:2LgxW2t2H6lAf7tJuOnxxj","Duki","Antes de Perderte","DALE PLAY Records / SSJ Records",58,137,12,"252435"
161,"spotify:track:6C1RD7YQVvt3YQj0CmuTeu","Bad Bunny, Ozuna, Farruko, Arcángel, Ñengo Flow, DJ Luian, Mambo Kingz","Diles","Rimas Entertainment LLC",28,148,145,"250110"
162,"spotify:track:7ef4DlsgrMEH11cDZd32M6","Calvin Harris, Dua Lipa","One Kiss (with Dua Lipa)","Sony Music UK",35,153,89,"245716"
163,"spotify:track:2f0Ft2XdvNSMSY5TUlZgEz","Pablo Alborán","Saturno","WM Spain",49,159,107,"245081"
164,"spotify:track:2NjMCSgDnIZw22PUwWg8lV","El Jordan 23, Marcianeke, Pailita","Xipetiao","WM Chile",106,149,36,"243728"
165,"spotify:track:5YBvKoQDMAd7IjonxPQYFN","Sech","Noche de Teteo","Rich Music",112,183,14,"242192"
166,"spotify:track:1uGdRSOpObu3lp0jvrVREl","Maria Becerra","OJALÁ","300 Entertainment",96,154,12,"241991"
167,"spotify:track:3NW1FV4c9UNsPLkFOqTfF5","Nickoog Clk, Izahn, Standly","Mi Waxita","2328277 Records DK",24,150,29,"241814"
168,"spotify:track:54ipXppHLA8U4yqpOFTUhr","Imagine Dragons","Bones","Kid Ina Korner / Interscope",168,-1,1,"241666"
169,"spotify:track:5YJ4BVvTFmVCxUyhKejHfR","Tego Calderón","Pa' Que Retozen","Jiggiri Records, Inc.",152,152,19,"240323"
170,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",13,164,139,"239990"
